annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;nombre_de_gagnant_au_rang8;rapport_du_rang8;nombre_de_gagnant_au_rang9;rapport_du_rang9;nombre_de_codes_gagnants;rapport_codes_gagnants;codes_gagnants;boule_1_second_tirage;boule_2_second_tirage;boule_3_second_tirage;boule_4_second_tirage;boule_5_second_tirage;promotion_second_tirage;combinaison_gagnant_second_tirage_en_ordre_croissant;nombre_de_gagnant_au_rang_1_second_tirage;rapport_du_rang1_second_tirage;nombre_de_gagnant_au_rang_2_second_tirage;rapport_du_rang2_second_tirage;nombre_de_gagnant_au_rang_3_second_tirage;rapport_du_rang3_second_tirage;nombre_de_gagnant_au_rang_4_second_tirage;rapport_du_rang4_second_tirage;numero_jokerplus;devise;
20200069;LUNDI   ;08/06/2020;07/09/2020;8;22;26;46;2;1;2-8-22-26-46+1;0;2000000;2;73847,3;21;1716,6;318;408,8;1129;68,8;13698;20,4;15949;13,6;191627;4,4;211692;2,2;10;20000;U 9304 2045,U 3378 4762,A 2919 6944,A 1904 9439,C 5583 4591,Q 2682 3888,B 5087 5420,Q 8990 9606,C 5355 3007,A 1802 7737;1;2;13;33;38;;1-2-13-33-38;0;100000;164;531,7;7497;29,9;113780;3;8 708 783;eur;
20200068;SAMEDI  ;06/06/2020;05/09/2020;14;7;43;44;29;5;7-14-29-43-44+5;1;17000000;1;255250,1;80;778,7;639;351,6;3504;38,3;26318;18,3;47914;7,8;368857;4;638322;2,2;10;20000;A 4132 2938,K 8805 0528,N 7291 9584,O 3717 4407,M 3957 6296,L 5646 9645,U 6978 4637,C 2084 0595,E 8166 7962,G 6671 8060;19;22;23;40;41;;19-22-23-40-41;1;161460;260;665,8;12240;36,3;187902;3;7 995 384;eur;
20200067;MERCREDI;03/06/2020;02/09/2020;12;13;26;44;16;6;12-13-16-26-44+6;0;16000000;4;53351,9;59;882,8;465;404;2483;45,2;22659;17,8;33159;9,4;316469;3,9;373999;2,2;10;20000;K 3041 3397,U 0153 9052,O 3380 2745,T 7408 8475,L 4971 9487,M 7581 7189,H 9549 1138,U 2620 6417,O 0989 0860,K 1023 8604;15;19;40;44;47;;15-19-40-44-47;0;122798;169;826,2;8432;42,5;133415;3;4 190 147;eur;
20200066;LUNDI   ;01/06/2020;31/08/2020;24;26;2;36;32;7;2-24-26-32-36+7;0;15000000;1;122595,5;24;1246,7;183;589,7;1599;40,3;10848;21,3;25540;7;165592;4,3;411122;2,2;10;20000;N 3139 5720,F 1389 7735,M 8030 5272,M 7786 1507,M 2896 8471,N 2202 3477,G 5920 7492,P 0808 9568,N 6167 6587,R 1436 6652;4;8;21;40;41;;4-8-21-40-41;3;33334;152;643;6606;38;101610;3;9 082 306;eur;
20200065;SAMEDI  ;30/05/2020;29/08/2020;5;14;42;44;16;9;5-14-16-42-44+9;0;14000000;1;253674;48;1289,9;415;538,1;2391;55,8;21370;22,4;36381;10,2;332649;4,4;491613;2,2;10;20000;K 6016 0523,E 9976 2620,I 1308 5123,D 3895 5015,M 5491 3458,D 2811 6537,T 0153 0226,S 6642 4571,P 3034 2340,M 6854 7462;3;5;33;36;45;;3-5-33-36-45;1;149159;210;773;10850;38,4;170714;3;6 369 227;eur;
20200064;MERCREDI;27/05/2020;26/08/2020;29;6;12;44;31;6;6-12-29-31-44+6;0;13000000;3;63129,3;76;608,2;541;308,1;2484;40,1;20622;17,3;30473;9,1;267872;4,1;337015;2,2;10;20000;F 4841 6270,R 7172 2874,C 1831 5458,P 3871 4224,R 9800 9226,M 7427 7519,V 9055 1717,H 5293 5586,S 1773 1956,B 8939 8202;3;12;22;37;49;;3-12-22-37-49;1;110567;274;383,1;10413;25,9;144833;3;5 574 162;eur;
20200063;LUNDI   ;25/05/2020;24/08/2020;9;26;30;42;36;4;9-26-30-36-42+4;0;12000000;0;152403,2;26;7292,3;245;547,6;1310;61,2;12210;23,6;20067;11,1;185032;4,8;296447;2,2;10;20000;I 5694 5506,O 0361 0593,N 8160 9556,S 5413 0349,G 9741 8739,B 1392 5002,P 3055 5590,O 4072 0862,G 0170 8051,T 2159 1620;7;24;36;43;47;;7-24-36-43-47;1;100000;171;614,8;7275;37,1;105837;3;7 979 899;eur;
20200062;SAMEDI  ;23/05/2020;22/08/2020;22;28;3;23;29;2;3-22-23-28-29+2;0;11000000;3;82509,5;47;1285,4;647;336,7;2444;53,2;25344;18,4;33433;10,9;359579;4;405390;2,2;10;20000;V 9005 6324,N 2564 8421,B 0794 7161,R 8438 3842,G 2520 9672,V 9021 6273,P 6482 8750,H 7325 3407,M 6477 2041,T 9363 6178;5;7;26;32;46;;5-7-26-32-46;0;140144;244;573,9;11407;31,5;175267;3;4 616 489;eur;
20200061;MERCREDI;20/05/2020;19/08/2020;45;14;39;20;47;8;14-20-39-45-47+8;0;10000000;1;179913;28;1568,3;267;593,1;1494;63,3;13620;25;22518;11,7;199424;5,2;368626;2,2;10;20000;E 2903 6317,B 4650 8290,I 5168 9700,T 4532 9009,P 6674 1092,K 9036 6158,F 1456 5023,V 9016 7988,T 1730 4839,K 2528 8004;24;25;35;39;43;;24-25-35-39-43;0;109954;137;985,6;6959;49,8;107559;3;3 603 034;eur;
20200060;LUNDI   ;18/05/2020;17/08/2020;20;30;35;14;10;9;10-14-20-30-35+9;0;9000000;1;145471,3;39;910,4;325;394;1623;47,1;15436;17,8;21363;10;195809;4,3;281804;2,2;10;20000;G 2792 6621,B 9635 6720,R 7748 6327,H 7177 7734,G 7934 3176,D 8095 2967,E 4512 9657,N 7333 3009,U 9946 3747,R 9137 8643;27;32;36;37;44;;27-32-36-37-44;1;100000;108;1026,2;6110;46,6;92268;3;4 131 037;eur;
20200059;SAMEDI  ;16/05/2020;15/08/2020;26;27;41;46;19;4;19-26-27-41-46+4;0;8000000;2;115349,3;45;1251,2;334;608;2026;59,9;18053;24,1;30910;10,9;281224;4,7;445328;2,2;10;20000;E 8704 4405,I 8260 4727,F 7285 0153,B 2210 2173,E 7597 0879,R 3468 7501,H 6775 4868,H 7233 4380,A 2920 5468,P 2598 6026;9;26;31;37;47;;9-26-31-37-47;0;138694;188;844;9277;43,9;149538;3;0 280 624;eur;
20200058;MERCREDI;13/05/2020;11/09/2020;43;4;17;38;49;8;4-17-38-43-49+8;0;7000000;0;167126;34;6115,2;274;536,9;1562;56,2;12898;24,5;23076;10,6;200510;4,8;343539;2,2;10;20000;I 4540 9277,Q 8078 0181,T 6138 8847,H 6261 8981,K 5507 9748,C 6145 2864,K 1788 2291,V 6483 7951,V 0097 5171,C 3900 2083;11;19;21;24;48;;11-19-21-24-48;3;34860;229;411,6;10683;22,6;142974;3;6 986 742;eur;
20200057;LUNDI   ;11/05/2020;09/09/2020;34;5;33;3;17;10;3-5-17-33-34+10;0;6000000;0;146729,4;20;9127,1;225;574;1032;74,7;12689;21,8;15696;13,7;189891;4,5;202988;2,2;10;20000;E 5407 0572,B 3996 8117,C 3130 5937,P 5379 5962,H 8038 2226,R 9701 9701,V 8965 3439,K 8677 8249,J 8963 1515,N 5976 5704;13;17;20;27;33;;13-17-20-27-33;3;33334;285;253,5;10260;18,1;127872;3;6 380 131;eur;
20200056;SAMEDI  ;09/05/2020;07/09/2020;48;39;29;47;35;7;29-35-39-47-48+7;0;5000000;1;178559,2;31;1405,8;256;614;1739;54;12236;27,6;29899;8,7;199572;5,2;607544;2,2;10;20000;B 6960 0834,L 0072 4967,V 8954 4890,U 6861 8256,U 0442 5860,C 3191 6605,A 3300 6706,V 3820 5991,U 9035 5102,F 2638 8257;2;11;30;35;46;;2-11-30-35-46;0;131078;187;777,5;9560;39,1;146771;3;9 140 638;eur;
20200055;MERCREDI;06/05/2020;04/09/2020;48;36;14;15;10;3;10-14-15-36-48+3;0;4000000;0;152783,2;17;11180,8;196;686,2;1264;63,5;11522;25,1;22243;10,1;189889;4,6;328700;2,2;10;20000;C 1128 1765,P 3610 0846,E 4097 1965,F 5421 0808,R 8163 1892,E 0038 8789,V 8950 8051,H 6063 3940,M 7853 6205,I 5009 6243;1;20;40;45;49;;1-20-40-45-49;0;100000;180;618,5;7889;36,2;107144;3;2 540 005;eur;
20200054;LUNDI   ;04/05/2020;02/09/2020;39;8;9;33;15;10;8-9-15-33-39+10;0;3000000;0;132489,8;16;10301,7;210;555,4;916;76;10523;23,8;14443;13,5;167082;4,6;193353;2,2;10;20000;E 1758 4622,G 2966 5491,V 8934 5207,U 5225 9009,H 4043 0101,O 1760 6020,F 8045 2323,T 7386 5368,E 0447 9573,Q 8436 5951;7;16;24;36;47;;7-16-24-36-47;1;100000;162;523,5;6712;32,4;97099;3;3 681 661;eur;
20200053;SAMEDI  ;02/05/2020;31/08/2020;43;22;12;30;9;4;9-12-22-30-43+4;0;2000000;1;196546,6;72;666,2;655;264,1;2528;40,9;23475;15,8;32548;8,8;298492;3,8;371133;2,2;10;20000;D 4927 1473,E 8484 2613,T 3393 6362,Q 7280 8516,M 5157 5298,D 5473 9656,D 7491 4927,H 7925 8576,U 4252 6577,K 9936 0970;7;11;18;21;42;;7-11-18-21-42;1;120134;362;267,6;14762;16,8;177811;3;4 850 523;eur;
20200052;MERCREDI;29/04/2020;28/08/2020;25;29;47;5;7;1;5-7-25-29-47+1;1;4000000;2;81691,6;43;927,3;441;326,1;1376;62,4;18494;16,7;19479;12,3;241415;3,9;221640;2,2;10;20000;K 0469 9209,A 1924 9870,Q 9518 2241,F 9618 4468,E 8013 5934,P 9136 7188,V 8923 9753,H 9992 3640,F 2946 2297,E 0371 5464;5;7;32;34;42;;5-7-32-34-42;0;100000;132;744,8;7059;35,8;110079;3;4 574 925;eur;
20200051;LUNDI   ;27/04/2020;26/08/2020;41;11;19;29;14;9;11-14-19-29-41+9;0;3000000;1;120631,5;41;718,1;335;317;1501;42,2;13648;16,7;19383;9,1;177228;3,9;224937;2,2;10;20000;G 8783 5973,E 5763 3339,I 0799 3554,P 7587 8426,I 4380 8173,J 3235 3632,G 7234 9591,P 0777 0823,B 3501 9056,Q 5735 9549;1;7;16;20;39;;1-7-16-20-39;0;100000;161;443,9;7638;24;104424;3;1 687 131;eur;
20200050;SAMEDI  ;25/04/2020;24/08/2020;49;6;24;13;10;3;6-10-13-24-49+3;0;2000000;8;23521,1;100;459,2;799;207,3;3277;30,2;27913;12,7;38227;7,2;319631;3,4;396411;2,2;10;20000;S 9992 7385,T 4310 0006,U 0101 4802,C 1654 1772,A 6404 3725,P 9550 9436,B 2682 5370,U 2599 8960,O 9447 0448,U 0941 5038;3;9;26;34;43;;3-9-26-34-43;1;117859;214;589,3;9257;35;137476;3;5 514 011;eur;
20200049;MERCREDI;22/04/2020;21/08/2020;28;30;43;40;41;7;28-30-40-41-43+7;1;8000000;6;21543,2;30;1051,6;234;486,2;1445;47;9999;24,4;23779;8;153983;4,8;446985;2,2;10;20000;N 7117 8273,M 1717 3351,M 4006 0307,A 3201 7509,S 9974 1497,M 6968 1700,C 1442 4735,S 7693 1249,B 4976 2729,O 0864 5345;27;29;32;33;49;;27-29-32-33-49;0;100000;111;989,8;6105;46,2;100491;3;7 933 229;eur;
20200048;LUNDI   ;20/04/2020;19/08/2020;37;5;9;7;41;6;5-7-9-37-41+6;0;7000000;2;65615,9;23;1392,6;217;532,3;1224;56,4;13460;18,4;17541;11;191264;4;230303;2,2;10;20000;L 7498 9272,F 0197 9846,U 9147 1095,K 7429 3663,K 7701 3437,I 6435 6864,O 9592 7856,D 1046 0034,S 0760 3403,D 2860 1101;19;26;29;30;45;;19-26-29-30-45;1;100000;134;621,5;7074;30,2;98788;3;1 586 114;eur;
20200047;SAMEDI  ;18/04/2020;17/08/2020;45;1;33;47;27;8;1-27-33-45-47+8;0;6000000;2;98273,8;33;1453,7;292;592,5;1720;60,1;15406;24,1;26814;10,7;237027;4,8;412701;2,2;10;20000;O 7299 8421,P 1043 4509,F 5077 5478,Q 4445 6564,Q 7510 9060,L 2624 8858,C 1261 8822,T 9409 9195,J 1572 8758,F 1670 4936;11;14;33;36;41;;11-14-33-36-41;0;121492;204;673,6;8772;40,2;132891;3;9 014 822;eur;
20200046;MERCREDI;15/04/2020;14/08/2020;16;1;31;48;3;6;1-3-16-31-48+6;0;5000000;1;151114,4;32;1152,6;299;444,9;1375;57,8;13938;20,5;19510;11,4;193741;4,5;268493;2,2;10;20000;G 8227 6493,F 2975 3495,E 4527 8583,B 8198 5592,U 3889 8518,R 6966 2597,G 0302 7795,M 9176 0892,T 9921 4279,L 8534 7037;3;7;18;48;49;;3-7-18-48-49;4;25000;189;436,6;8895;23,8;123399;3;6 240 313;eur;
20200045;LUNDI   ;13/04/2020;12/08/2020;42;1;19;23;17;9;1-17-19-23-42+9;0;4000000;2;54583,9;30;888,1;268;358,5;1246;46;11844;17,4;16906;9,5;160032;3,9;198437;2,2;10;20000;E 7328 8813,P 0756 6303,E 4543 3975,D 4758 0705,J 4612 5585,H 8675 4372,U 1849 2629,R 7650 6650,V 8075 7587,V 8871 4422;13;14;18;43;44;;13-14-18-43-44;2;50000;106;628,1;5371;31,8;88427;3;5 396 982;eur;
20200044;SAMEDI  ;11/04/2020;10/08/2020;8;43;1;48;41;7;1-8-41-43-48+7;0;3000000;0;158532,2;26;7585,6;226;617,5;1829;45,5;12386;24,2;32395;7,2;205275;4,5;533590;2,2;10;20000;K 0502 8214,F 6108 1501,K 5737 0961,U 2321 2093,D 8244 9724,U 4015 6578,V 6848 8040,K 3920 1845,R 5345 6109,E 9019 6381;12;15;20;24;49;;12-15-20-24-49;1;115558;275;365,2;12302;20,9;162434;3;3 426 667;eur;
20200043;MERCREDI;08/04/2020;07/08/2020;16;9;19;26;6;9;6-9-16-19-26+9;0;2000000;7;19871,6;68;499,2;734;166,8;2486;29,4;21628;12,1;25793;7,9;231719;3,5;246680;2,2;10;20000;D 6630 2763,T 4533 6821,D 2331 0757,O 9506 0847,R 0236 4123,T 3122 8903,O 1173 2131,L 3548 6413,O 4906 3721,C 7168 0131;24;27;42;43;49;;24-27-42-43-49;0;100000;118;811,3;5612;43,8;91816;3;7 250 098;eur;
20200042;LUNDI   ;06/04/2020;06/06/2020;23;29;18;35;7;4;7-18-23-29-35+4;1;5000000;3;38590,5;37;763,7;325;313,5;1492;40,8;12763;17,1;19262;8,8;171652;3,9;235107;2,2;10;20000;V 1083 8967,O 8895 6684,M 4066 2525,U 8560 0653,U 6326 1876,B 6629 0929,K 6854 0067,S 6368 1535,K 9660 7453,V 7141 8526;3;12;17;18;19;;3-12-17-18-19;3;33334;217;240,2;9636;13,9;120232;3;7 941 017;eur;
20200041;SAMEDI  ;04/04/2020;04/06/2020;40;2;35;39;42;9;2-35-39-40-42+9;0;4000000;0;181645;17;13292,9;193;828,5;1211;78,9;10656;32,2;19449;13,7;175118;6;357142;2,2;10;20000;S 6518 9578,C 4371 4762,L 9746 4689,N 3263 7816,J 9462 1293,I 2698 4892,M 2304 8355,S 3097 9017,T 5738 3861,R 9648 0144;13;23;24;38;48;;13-23-24-38-48;3;36796;236;468;9598;29,5;137890;3;7 146 467;eur;
20200040;MERCREDI;01/04/2020;01/06/2020;41;48;42;28;3;6;3-28-41-42-48+6;0;3000000;1;133483,4;19;1714,7;154;763;929;75,5;8790;28,7;15147;12,9;145415;5,3;249756;2,2;10;20000;N 8310 0790,R 5461 7534,D 4307 6801,H 2842 3560,Q 6424 5829,E 5099 5190,J 0672 5087,F 3667 1649,K 8132 1085,G 7756 8396;1;16;19;36;44;;1-16-19-36-44;1;100000;140;610,4;6266;35;94920;3;8 197 369;eur;
20200039;LUNDI   ;30/03/2020;30/05/2020;21;37;12;17;23;7;12-17-21-23-37+7;0;2000000;0;86486,8;54;1992,5;231;329,5;2223;20,4;11075;14,7;27450;4,6;148086;3,4;295819;2,2;10;20000;U 5930 9134,P 2550 1674,J 8428 5882,Q 4296 5065,A 5546 5503,S 4961 8756,K 7060 9579,O 5411 4225,I 0747 2505,J 4060 7778;4;10;14;38;39;;4-10-14-38-39;0;100000;90;785;4864;37,3;77006;3;0 151 854;eur;
20200038;SAMEDI  ;28/03/2020;28/05/2020;35;23;26;32;22;5;22-23-26-32-35+5;1;20000000;0;184116,8;41;5586,7;301;538,4;1872;51,7;13800;25,2;30362;8,9;227326;4,7;459962;2,2;10;20000;T 0895 5238,D 8907 1607,I 2233 6052,V 8819 8782,J 6052 8592,V 8197 2596,A 5699 3505,F 3939 2277,S 7143 6046,I 4815 7239;5;22;35;38;39;;5-22-35-38-39;1;113919;117;1135;7732;44,1;119907;3;4 849 628;eur;
20200037;MERCREDI;25/03/2020;25/05/2020;40;45;24;32;34;1;24-32-34-40-45+1;0;19000000;0;159406,1;21;9443,4;227;618,1;867;96,7;10447;28,8;12396;18,9;150100;6,1;224623;2,2;10;20000;R 8791 2395,L 5459 6727,J 1959 0443,H 9792 3625,U 0558 2080,N 4357 0595,I 4255 4317,D 4374 7004,S 0064 6677,A 1008 8230;16;28;35;38;43;;16-28-35-38-43;1;100000;133;787,1;5721;47;84694;3;1 007 943;eur;
20200036;LUNDI   ;23/03/2020;23/05/2020;28;49;5;48;21;2;5-21-28-48-49+2;0;18000000;0;133967,5;20;8333,2;231;510,5;1066;66,1;11667;21,7;15520;12,7;170366;4,5;211131;2,2;10;20000;I 1415 9205,V 8108 0589,D 2827 6314,G 7306 2116,L 0340 8772,V 8797 9428,O 6561 0493,G 1648 6503,D 6210 8174,V 8801 5351;2;5;12;19;29;;2-5-12-19-29;1;100000;439;111,8;12656;9,9;126033;3;7 225 296;eur;
20200035;SAMEDI  ;21/03/2020;21/05/2020;16;37;8;7;42;8;7-8-16-37-42+8;0;17000000;2;95188,5;38;1222,8;342;490;1974;50,7;16848;21,3;32379;8,6;262054;4,2;399630;2,2;10;20000;F 9412 8875,G 9644 1569,I 5199 5924,J 5711 5432,L 1837 5221,J 1108 9712,A 6413 5202,K 2109 8006,L 9933 5603,H 2468 0538;3;5;35;36;40;;3-5-35-36-40;1;111837;128;1035,6;6558;51,9;115094;3;0 294 127;eur;
20200034;MERCREDI;18/03/2020;18/05/2020;48;10;46;28;29;9;10-28-29-46-48+9;0;16000000;0;154599,6;23;8362,3;222;613;1212;67,1;11414;25,6;20334;11,1;187211;4,8;303666;2,2;10;20000;P 9870 3930,C 9969 6626,L 1072 8980,M 3062 9408,T 0629 8138,N 6257 0314,G 9598 0467,T 1809 2995,J 5590 2621,D 2821 0313;4;14;25;34;40;;4-14-25-34-40;0;100000;133;776,1;6432;41,2;98781;3;6 385 100;eur;
20200033;LUNDI   ;16/03/2020;16/05/2020;44;16;4;40;23;3;4-16-23-40-44+3;0;15000000;2;71174;37;939;274;457,3;1480;50,5;12793;21;22593;9,2;184297;4,5;325406;2,2;10;20000;N 8445 2470,V 8211 2515,V 8765 5101,K 8557 4828,Q 0700 0742,H 2045 9781,M 7244 0256,N 5657 1823,S 8711 7374,N 6066 7083;6;12;28;45;48;;6-12-28-45-48;0;100000;219;401,1;8809;25,6;119661;3;8 832 329;eur;
20200032;SAMEDI  ;14/03/2020;14/05/2020;28;41;38;31;43;10;28-31-38-41-43+10;0;14000000;1;274496,8;32;2093,6;398;607,1;1584;91,1;17411;29,8;23856;16,9;272245;5,8;398811;2,2;10;20000;T 1167 5809,E 4814 2966,E 0340 7868,M 3934 9146,L 6615 4357,A 4529 5418,T 2939 4301,M 9650 4280,A 2350 6349,P 8501 6021;1;28;32;34;36;;1-28-32-34-36;0;148106;178;1029,4;8951;52,6;143279;3;1 503 532;eur;
20200031;MERCREDI;11/03/2020;11/05/2020;38;45;5;14;46;1;5-14-38-45-46+1;1;2000000;1;179379,5;18;2432,3;246;641,9;1023;92,2;11879;28,5;15540;17;190084;5,5;243742;2,2;10;20000;F 5839 0465,C 7524 3564,N 9963 6588,T 9383 4355,U 7171 8720,D 5542 6209,J 1778 2064,J 8468 7348,R 5844 1051,D 8988 0892;3;10;23;39;47;;3-10-23-39-47;1;100319;193;543,4;8014;33,6;119946;3;9 626 796;eur;
20200030;LUNDI   ;09/03/2020;09/05/2020;26;41;5;33;42;7;5-26-33-41-42+7;1;2000000;0;112026,6;24;5807;199;495,5;1454;40,5;9149;23,1;24006;6,8;145621;4,4;387115;2,2;10;20000;L 3492 1498,O 3650 2218,U 9752 8629,K 0595 4499,C 3817 8437,T 7641 0117,Q 5282 9515,Q 5930 8040,J 3370 0246,T 2392 0441;5;19;39;44;48;;5-19-39-44-48;1;100000;142;663,5;6265;38,6;100206;3;2 734 066;eur;
20200029;SAMEDI  ;07/03/2020;07/05/2020;5;35;37;4;24;2;4-5-24-35-37+2;1;4000000;0;258121,9;51;6296,5;372;610,8;1744;77,8;19625;24,9;28776;13,2;313819;4,7;406423;2,2;10;20000;H 8134 3429,L 2156 1257,R 1085 9607,D 1147 7071,C 9374 0174,U 3082 6073,F 4577 3143,U 5540 3055,C 4729 9488,A 7928 0002;11;14;29;30;39;;11-14-29-30-39;0;145408;230;637,8;12437;30,3;180203;3;0 373 360;eur;
20200028;MERCREDI;04/03/2020;04/05/2020;10;17;33;30;49;4;10-17-30-33-49+4;0;3000000;4;43513,9;43;987,9;364;420,9;1801;50,8;17064;19,3;25435;10;235126;4,3;335357;2,2;10;20000;P 2530 2490,H 4919 0260,R 5976 9586,N 8091 0126,I 8338 9215,V 8160 0048,K 1524 8056,G 7934 3161,K 1952 3078,F 6156 7301;1;4;6;17;29;;1-4-6-17-29;4;26489;385;219,4;13671;15,8;157962;3;6 749 047;eur;
20200027;LUNDI   ;02/03/2020;02/05/2020;42;26;21;39;40;5;21-26-39-40-42+5;0;2000000;1;124093,3;23;1316,8;177;617,1;1017;64,1;8392;27,9;17481;10,4;136516;5,3;315949;2,2;10;20000;H 2421 8185,U 3545 0082,A 5226 6548,A 2544 2011,C 3991 6698,T 5211 1028,N 8335 2071,K 1645 2433,O 7394 6144,B 1760 5170;1;21;33;38;49;;1-21-33-38-49;0;100000;136;728,5;6282;40,5;93345;3;0 542 355;eur;
20200026;SAMEDI  ;29/02/2020;30/04/2020;37;24;19;10;5;6;5-10-19-24-37+6;1;3000000;4;62221,5;83;731,8;790;277,3;2977;43,9;31303;15;37888;9,6;384047;3,7;438734;2,2;10;20000;P 4201 3540,C 4403 6303,O 2701 6601,J 9097 6137,H 3237 5788,E 3012 7160,H 6077 2176,V 8702 3652,V 5925 1091,T 5183 2578;10;12;26;36;41;;10-12-26-36-41;0;144187;224;670,5;11549;33,4;173052;3;9 491 859;eur;
20200025;MERCREDI;26/02/2020;27/04/2020;20;6;30;32;45;4;6-20-30-32-45+4;0;2000000;0;168130,7;30;6972,2;243;609;1418;62,3;13021;24,4;20932;11,8;199205;4,9;321565;2,2;10;20000;A 0984 3782,D 1379 8433,D 6577 3759,A 4469 8939,U 7109 8239,H 2144 7572,C 3745 2924,I 7518 9810,A 4392 1564,F 3497 4517;15;36;38;42;46;;15-36-38-42-46;0;101770;127;1037,8;6286;53,9;91430;3;1 399 070;eur;
20200024;LUNDI   ;24/02/2020;25/04/2020;20;15;27;9;47;7;9-15-20-27-47+7;1;3000000;1;115414,5;53;531,5;324;313,5;2474;24,5;13867;15,7;33002;5,1;187032;3,5;381442;2,2;10;20000;V 8693 7586,V 8693 1743,V 8691 7113,J 6523 8307,E 5647 0886,S 7019 2197,A 6310 2859,P 9134 0647,P 7341 8493,Q 3684 2161;3;11;28;31;44;;3-11-28-31-44;4;25000;219;368,8;9054;22,9;117265;3;2 978 362;eur;
20200023;SAMEDI  ;22/02/2020;23/04/2020;4;39;26;5;24;4;4-5-24-26-39+4;0;2000000;2;118778,8;49;1183,3;383;546;2506;49,8;20549;21,8;37195;9,4;317974;4,3;446706;2,2;10;20000;B 8076 1542,T 0998 6336,V 1154 6190,I 6653 1201,L 0013 1260,L 9533 7982,L 7240 6964,T 6541 2639,I 2686 0849,N 2952 4214;12;24;33;37;42;;12-24-33-37-42;6;23226;365;404;12613;30;164519;3;9 896 189;eur;
20200022;MERCREDI;19/02/2020;20/04/2020;40;16;21;41;46;2;16-21-40-41-46+2;1;3000000;1;181977,3;16;2776;218;734,8;1015;94,3;10503;32,8;16341;16,4;174456;6;293656;2,2;10;20000;G 3099 4971,D 2580 1043,B 1125 6704,R 9449 1262,N 2721 9911,E 4636 6811,G 1621 8488,P 1383 1886,G 8993 7085,H 4213 7650;19;25;30;38;40;;19-25-30-38-40;0;105486;154;756,8;7618;39,3;118649;3;6 838 995;eur;
20200021;LUNDI   ;17/02/2020;18/04/2020;44;39;7;41;19;1;7-19-39-41-44+1;0;2000000;0;149596,9;15;12407,3;278;473,7;997;78,9;12020;23,5;14194;15,5;179290;4,8;202447;2,2;10;20000;A 8958 1950,I 0716 0566,G 5497 3536,F 1146 3095,R 9721 8521,J 9813 4627,L 9291 4572,K 1247 4241,T 8981 8179,H 2481 6645;2;4;17;27;44;;2-4-17-27-44;0;100000;237;329,2;9259;21,6;122477;3;5 302 895;eur;
20200020;SAMEDI  ;15/02/2020;16/04/2020;48;4;25;5;45;7;4-5-25-45-48+7;1;2000000;1;192809,1;61;771,4;341;497,7;2894;35;18619;19,6;47495;5,9;282950;3,9;673636;2,2;10;20000;T 4911 3204,V 4423 8728,C 6704 7366,R 7363 4818,S 1914 8113,F 3088 9852,V 0203 4940,C 1866 4295,N 1233 2873,I 9925 8847;1;4;32;43;45;;1-4-32-43-45;0;137525;170;969,8;8028;52,8;139325;3;1 018 096;eur;
20200019;MERCREDI;12/02/2020;13/04/2020;47;38;17;30;43;5;17-30-38-43-47+5;0;6000000;2;84798,2;35;1182,6;310;481,6;1514;58,9;12369;25,9;24847;10;193251;5,1;423920;2,2;10;20000;I 5354 3657,O 0704 5282,K 8457 7116,Q 2498 1809,G 7791 4662,T 0042 0119,E 3540 6249,B 1440 2766,U 2031 4383,E 6620 6686;27;29;31;44;47;;27-29-31-44-47;0;110020;170;726,8;7586;41,8;121373;3;6 855 141;eur;
20200018;LUNDI   ;10/02/2020;11/04/2020;15;49;37;25;38;8;15-25-37-38-49+8;0;5000000;1;143608,3;29;1208,6;232;544,9;1223;61,7;10493;25,9;19200;11;164498;5;298801;2,2;10;20000;T 4486 1763,H 1258 7283,V 5418 8432,P 3005 6598,L 6706 9613,T 2818 3122,P 8727 7174,O 4449 3420,U 0629 3649,C 4264 8338;6;10;11;28;36;;6-10-11-28-36;2;50000;222;356,1;10395;19,5;133642;3;7 233 958;eur;
20200017;SAMEDI  ;08/02/2020;09/04/2020;47;31;12;45;7;10;7-12-31-45-47+10;0;4000000;2;138311,6;47;1436,5;645;377,5;2122;68,5;26505;19,7;29987;13,5;366988;4,3;387716;2,2;10;20000;T 2741 3598,N 7832 9233,S 9405 9767,N 7524 3301,A 8045 1996,K 6849 8624,C 7510 3830,S 3026 8767,H 0019 2376,D 1891 4462;7;22;29;37;46;;7-22-29-37-46;4;37869;320;493,8;12807;31,7;181507;3;5 354 543;eur;
